t,f,r,p,y,dr,dp,dy,gt_x,gt_y,gt_z,gt_r,gt_p,gt_y,
6.36251,0.232647,-0.0387446,0.0219625,-0.0293172,0.000474581,0.000770608,0,-0.438665,1.36989,0.287627,0.00733521,0.0329086,-0.0107635,
6.37177,0.232778,-0.0386651,0.0225947,-0.0293172,7.95039e-05,0.000632204,6.93889e-18,-0.439143,1.3695,0.288705,0.00973564,0.0349262,-0.0098341,
6.385,0.233393,-0.0340232,0.0238261,-0.0293172,0.00464192,0.00123131,3.46945e-18,-0.43999,1.36865,0.29083,0.0078978,0.0308762,-0.0106428,
6.39331,0.233292,-0.0343776,0.0246024,-0.0293172,-0.00035437,0.000776362,-3.46945e-18,-0.44066,1.36795,0.292394,0.0109005,0.0297196,-0.00978953,
6.40325,0.233272,-0.0352947,0.0250492,-0.0293172,-0.00091717,0.000446802,-3.46945e-18,-0.441378,1.36739,0.294066,0.0104486,0.0311781,-0.0105809,
6.41757,0.233474,-0.0353,0.024749,-0.0293172,-5.28543e-06,-0.000300249,3.46945e-18,-0.442318,1.36658,0.296438,0.00905369,0.0276236,-0.0109893,
6.42286,0.233407,-0.0361293,0.0230775,-0.0293172,-0.000829261,-0.00167146,-3.46945e-18,-0.442933,1.36616,0.297423,0.0110642,0.033616,-0.00958843,
6.43928,0.233476,-0.0364111,0.0230234,-0.0293172,-0.000281801,-5.40956e-05,3.46945e-18,-0.443536,1.36557,0.298896,0.00956704,0.0356541,-0.00899364,
6.45173,0.23397,-0.0359016,0.0228024,-0.0293172,0.000509459,-0.00022098,-6.93889e-18,-0.444193,1.36492,0.300692,0.00541872,0.0297816,-0.00959443,
6.46082,0.234091,-0.0350886,0.024958,-0.0293172,0.000813014,0.00215557,6.93889e-18,-0.444853,1.36436,0.302271,0.00563479,0.0284193,-0.0108844,
6.46719,0.234247,-0.0350975,0.0249595,-0.0293172,-8.9242e-06,1.52915e-06,0,-0.445514,1.36378,0.303814,0.00854751,0.0320104,-0.0099163,
6.48213,0.234362,-0.0359752,0.0241063,-0.0293172,-0.000877628,-0.000853206,-3.46945e-18,-0.446184,1.36329,0.304775,0.00912072,0.0373561,-0.0099263,
6.48491,0.234411,-0.03696,0.0214684,-0.0293172,-0.000984798,-0.00263788,3.46945e-18,-0.44705,1.36243,0.307024,0.00784486,0.0358522,-0.00983756,
6.49315,0.234489,-0.0367574,0.0220288,-0.0293172,0.00020253,0.000560306,-3.46945e-18,-0.447659,1.36181,0.308575,0.00913828,0.0343448,-0.0109683,
6.5027,0.234544,-0.037254,0.02251,-0.0293172,-0.000496523,0.000481198,1.04083e-17,-0.448365,1.36117,0.310196,0.011587,0.0363647,-0.0104771,
6.51244,0.234735,-0.0370228,0.0233739,-0.0293172,0.000231155,0.000863919,-1.73472e-17,-0.448777,1.36055,0.311926,0.0111277,0.0338462,-0.00989678,
6.52319,0.23506,-0.0370442,0.0233737,-0.0293172,-2.1356e-05,-1.22101e-07,1.04083e-17,-0.44935,1.35998,0.313543,0.0130946,0.0321979,-0.00984542,
6.53874,0.234839,-0.0376305,0.0247016,-0.0293172,-0.000586363,0.00132784,3.46945e-18,-0.450108,1.35929,0.315226,0.0116364,0.0292361,-0.0101076,
6.54261,0.2352,-0.0391046,0.0230567,-0.0293172,-0.00147405,-0.00164489,-6.93889e-18,-0.450698,1.35871,0.316852,0.00839835,0.030229,-0.0102834,
6.55274,0.235541,-0.0383332,0.0228788,-0.0293172,0.00077137,-0.000177883,3.46945e-18,-0.451355,1.35812,0.318281,0.0118393,0.0339996,-0.0100218,
6.56453,0.235626,-0.0393833,0.0219478,-0.0293172,-0.00105015,-0.000931023,0,-0.452248,1.35753,0.319957,0.0131392,0.0374257,-0.00913717,
